"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.num","Input.image_url1","Input.image_url2","Input.suggestions","Answer.keylog","Answer.keylogalert","Answer.timealert","Answer.translation","Approve","Reject"
"375VMB7D5SQL101ERTWR8GXUHGIDIC","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3I2PTA7R3318JOT1MKSPAFFUFETKQV","A2RX8V7WBG0QGP","Approved","Sat Aug 28 12:17:15 PDT 2021","Sat Aug 28 12:21:30 PDT 2021","Tue Aug 31 12:21:30 PDT 2021","Sun Aug 29 03:35:46 PDT 2021","","","255","94% (291/309)","94% (291/309)","93% (205/220)","32","https://i.imgur.com/RdDK5cN.png","https://i.imgur.com/F0nZJnJ.png","{}","","TRUE","","Ich habe es natürlich nicht gelesen, sondern nur als unzustellbar an den Absender zurückgeschickt."
"3VJ4PFXFKCESCKT210U31IDZQ88AUF","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3KRVW3HTZXSFMS8HZ0UAKSMZM09SMJ","A2173NB4RXYT6M","Approved","Fri Aug 27 08:51:44 PDT 2021","Fri Aug 27 08:52:03 PDT 2021","Mon Aug 30 08:52:03 PDT 2021","Sat Aug 28 04:43:14 PDT 2021","","","19","100% (126/126)","100% (126/126)","100% (67/67)","35","https://i.imgur.com/qx54Q9O.png","https://i.imgur.com/ust8QG0.png","{}","Harry schaute auf seine Schughe heranb.","","TRUE","Harry schaute auf seine Schuhe herab."
"37J05LC5B6QHWBLK9BHRKHCUUV7DJO","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3Z4XG4ZF4IY8XKSCZ9QEEI2WHMIX8S","A2RX8V7WBG0QGP","Approved","Mon Aug 30 06:53:06 PDT 2021","Mon Aug 30 06:54:22 PDT 2021","Thu Sep 02 06:54:22 PDT 2021","Tue Aug 31 06:45:36 PDT 2021","","","76","94% (291/309)","94% (291/309)","93% (205/220)","37","https://i.imgur.com/cvYZMMT.png","https://i.imgur.com/iTeIjrw.png","{}","","TRUE","","""Danke"", murmelte Harry."
"37SDSEDIOI9YKZ9P2E05UP27PNA819","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3KWTYT087AAUA8SLNSGNR4XI8IQL51","A2RX8V7WBG0QGP","Approved","Sat Aug 28 15:04:52 PDT 2021","Sat Aug 28 15:15:42 PDT 2021","Tue Aug 31 15:15:42 PDT 2021","Sun Aug 29 03:35:46 PDT 2021","","","650","94% (291/309)","94% (291/309)","93% (205/220)","41","https://i.imgur.com/z13HKsK.png","https://i.imgur.com/ESUi0IV.png","{'Dementor': 'Dementor', 'Hogwarts': 'Hogwarts'}","","TRUE","","""Sag mir, Harry, was könntest du schaden, wenn ein Dementor das Gelände von Hogwarts betreten dürfte?"""
"3ZC62PVYEQHWP1VQHFX45XN1LBXXXX","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3WZ36BJEVDNKI1HZXB9RGH7RCVYBT3","A2AKNTBRMYZ95S","Approved","Mon Aug 30 03:58:14 PDT 2021","Mon Aug 30 03:58:55 PDT 2021","Thu Sep 02 03:58:55 PDT 2021","Tue Aug 31 06:42:09 PDT 2021","","","41","84% (46/55)","84% (46/55)","84% (46/55)","46","https://i.imgur.com/LTaZ17W.png","https://i.imgur.com/47gjvb7.png","{}","Das hat mich secher beeindruckt.","","","Das hat mich sehr beeindruckt."
"3YO4AH2FQMR4JEO3SPD52B4XE1Q0Q9","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3IAEQB9FMOR5PFJD6C58YR2QJCDDWR","A2RX8V7WBG0QGP","Approved","Mon Aug 30 10:06:25 PDT 2021","Mon Aug 30 10:08:35 PDT 2021","Thu Sep 02 10:08:35 PDT 2021","Tue Aug 31 06:48:07 PDT 2021","","","130","94% (291/309)","94% (291/309)","93% (205/220)","52","https://i.imgur.com/7MudZy1.png","https://i.imgur.com/4RAhLpo.png","{}","","TRUE","","""Ich meine"", sagte Harry, ""es passt genau zum üblichen Verhalten von Professor Quirrell..."" Harry brach ab."
"38G0E1M86VCC48W0CVLZX5RCBI8VU0","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3LKC68YZ3KAWTCA2WLJO9LEPNLLOWQ","A2RX8V7WBG0QGP","Approved","Sat Aug 28 20:45:53 PDT 2021","Sat Aug 28 21:02:21 PDT 2021","Tue Aug 31 21:02:21 PDT 2021","Sun Aug 29 03:35:46 PDT 2021","","","988","94% (291/309)","94% (291/309)","93% (205/220)","56","https://i.imgur.com/ozpDAH2.png","https://i.imgur.com/SibQdLU.png","{}","","TRUE","","Eine sehr vernünftige Entschuldigung, um sicher zu sein, mehr als Ihnen vielleicht bewusst ist."
"3CO05SML84C4VF33542571E2ANS0RA","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3KOPY89HMI9L13HH6OGHWSM6Q1U3JZ","A2AKNTBRMYZ95S","Approved","Mon Aug 30 03:46:44 PDT 2021","Mon Aug 30 03:47:30 PDT 2021","Thu Sep 02 03:47:30 PDT 2021","Tue Aug 31 06:44:12 PDT 2021","","","46","84% (46/55)","84% (46/55)","84% (46/55)","59","https://i.imgur.com/9BSbXeF.png","https://i.imgur.com/C33h2yR.png","{}","Harry runzelte die Stirm.","","","Harry runzelte die Stirm."
"363A7XIFWDTSPZI26Q48X4FI4FHAV4","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3QY7M81QHHTYD6OMQLJJAOYZAR67KV","A2173NB4RXYT6M","Approved","Sun Aug 29 15:08:24 PDT 2021","Sun Aug 29 15:08:59 PDT 2021","Wed Sep 01 15:08:59 PDT 2021","Tue Aug 31 06:41:30 PDT 2021","","","35","100% (126/126)","100% (126/126)","100% (67/67)","60","https://i.imgur.com/0abbzlF.png","https://i.imgur.com/WvdCPfg.png","{}","""SaDann versthe ich ehe ich wirklich nicht, wamumrum du missrtrauisch bist  - ""","","","""Dann verstehe ich wirklich nicht, warum du misstrauisch bist - """
"3TLFH2L6ZIVO74J9OGBEQ48ZV692T9","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3RWE2M8QWRHL31952ZQQN15GWA70NZ","A2RX8V7WBG0QGP","Approved","Mon Aug 30 07:55:21 PDT 2021","Mon Aug 30 07:58:26 PDT 2021","Thu Sep 02 07:58:26 PDT 2021","Tue Aug 31 06:50:35 PDT 2021","","","185","94% (291/309)","94% (291/309)","93% (205/220)","62","https://i.imgur.com/XTCpwxq.png","https://i.imgur.com/sr3fFjN.png","{'Hogwarts': 'Hogwarts'}","","TRUE","","""Harry, der Verteidigungsprofessor bat mich, die dunkelste aller Kreaturen durch die Tore von Hogwarts zu lassen."
"3J06WJ78IWRCHNL0HLV4TRTVPPHVVP","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3T3IWE1XGGU7M7JOGT6HB62QYV0TQY","A2687XLMYHVP7F","Approved","Mon Aug 30 04:15:48 PDT 2021","Mon Aug 30 04:16:02 PDT 2021","Thu Sep 02 04:16:02 PDT 2021","Tue Aug 31 06:47:17 PDT 2021","","","14","100% (295/295)","100% (295/295)","100% (24/24)","68","https://i.imgur.com/rI8cwKq.png","https://i.imgur.com/nuCpykb.png","{}","Harry starrte den Schulleiter mit offenem Mund an.","","TRUE","Harry starrte den Schulleiter mit offenem Mund an."
"3CKVGCS3QPCGWU3GKT2AXBJYWPB0SY","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","2","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","3ZR9AIQJULGZHTZZKUBUOSZG5UN04H","A2RX8V7WBG0QGP","Rejected","Mon Aug 30 08:52:27 PDT 2021","Mon Aug 30 08:56:36 PDT 2021","Thu Sep 02 08:56:36 PDT 2021","","Tue Aug 31 06:46:50 PDT 2021","Die in den Instruktionen angegebenen Anforderungen wurde nicht erfüllt. Die erbrachte Leistung ist unbrauchbar.","249","94% (291/309)","94% (291/309)","93% (205/220)","69","https://i.imgur.com/pgHew6S.png","https://i.imgur.com/DfuJf4F.png","{}","","TRUE","","Er war so erstickt, dass er sich nicht einmal geschmeichelt fühlte."
"3CKVGCS3QPCGWU3GKT2AXBJYWPB0SY","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","2","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","333U7HK6IJMJJVJEZDMT918IIKDDJE","A2UHHCRS557V6K","Approved","Tue Aug 31 07:10:00 PDT 2021","Tue Aug 31 07:10:56 PDT 2021","Fri Sep 03 07:10:56 PDT 2021","Tue Aug 31 07:12:09 PDT 2021","","","56","100% (2/2)","100% (2/2)","100% (2/2)","69","https://i.imgur.com/pgHew6S.png","https://i.imgur.com/DfuJf4F.png","{}","n konnte","TRUE","","Er war so schockiert, dass er sich nicht einmal geschmeichelt fühlen konnte."
"3OWZNK3RZUW37HYYOL1OV0U1EKG2U0","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","39LNWE0K44395MAU3QRI70X6QTDUIY","A2RNL83J6C0M54","Approved","Sat Aug 28 02:31:10 PDT 2021","Sat Aug 28 02:36:16 PDT 2021","Tue Aug 31 02:36:16 PDT 2021","Sat Aug 28 04:43:28 PDT 2021","","","306","100% (2/2)","100% (2/2)","100% (2/2)","70","https://i.imgur.com/aZcbJW8.png","https://i.imgur.com/21lJHQE.png","{}","""Ich ?"", Ssagte Harry.","","","""Ich?"", sagte Harry."
"3ZG552ORBVB3KWNYTBBTRMWKSRP2VP","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:26:13 PDT 2021","1","BatchId:4539955;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:26:13 PDT 2021","","","34QN5IT0T9Y00UM1WX1754FL77T80O","A2RX8V7WBG0QGP","Approved","Fri Aug 27 16:45:12 PDT 2021","Fri Aug 27 16:50:25 PDT 2021","Mon Aug 30 16:50:25 PDT 2021","Sat Aug 28 04:45:03 PDT 2021","","","313","94% (291/309)","94% (291/309)","93% (205/220)","72","https://i.imgur.com/5a1LdYU.png","https://i.imgur.com/ywzu33K.png","{}","","TRUE","","„Ich versuche mein Bestes, um meine Feinde zu antizipieren, ihre bösen und bösen Gedanken zu verstehen."
