"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.num","Input.image_url1","Input.image_url2","Input.image_url3","Input.suggestions","Answer.keylog","Answer.keylogalert","Answer.timealert","Answer.translation","Approve","Reject"
"33NKDW9FG6P8M3KVQJ1HRK2RKT9CXA","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3WRFBPLXRKVHKT82LM89PZ3NZGX3NR","A2RX8V7WBG0QGP","Approved","Sat Aug 28 09:57:23 PDT 2021","Sat Aug 28 10:08:33 PDT 2021","Tue Aug 31 10:08:33 PDT 2021","Sun Aug 29 03:37:36 PDT 2021","","","670","94% (291/309)","94% (291/309)","93% (205/220)","34","https://i.imgur.com/5hEX58W.png","https://i.imgur.com/wVe0Eqj.png","https://i.imgur.com/RXlQZIS.png","{}","","TRUE","","Und du bist zu jung, Harry, um dir jeden Morgen vor dem Frühstück sechsmal das Herz zu brechen."""
"31D0ZWOD1J6CWYHM3TGJCBPSAJ3A0B","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3IX2EGZR7LQDK52JHEHDEQPMWB1RJA","A2RX8V7WBG0QGP","Approved","Sat Aug 28 12:56:57 PDT 2021","Sat Aug 28 13:06:18 PDT 2021","Tue Aug 31 13:06:18 PDT 2021","Sun Aug 29 03:37:37 PDT 2021","","","561","94% (291/309)","94% (291/309)","93% (205/220)","38","https://i.imgur.com/MSoHAXs.png","https://i.imgur.com/RjeAsoo.png","https://i.imgur.com/BBpbXxn.png","{}","","TRUE","","""Der andere Grund, warum ich Sie hierher gerufen habe"", sagte der alte Zauberer, ""war, Ihr einzigartiges Genie zu fragen."""
"38LRF35D6U3SSZUHSLFTEAZTKYFU32","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3A4TN5196UPDNXIABHOXDIALJM4CH2","A2AKNTBRMYZ95S","Approved","Mon Aug 30 04:13:16 PDT 2021","Mon Aug 30 04:14:32 PDT 2021","Thu Sep 02 04:14:32 PDT 2021","Tue Aug 31 06:45:38 PDT 2021","","","76","84% (46/55)","84% (46/55)","84% (46/55)","39","https://i.imgur.com/u5BfD5J.png","https://i.imgur.com/GL1r2nO.png","https://i.imgur.com/AJil1Vu.png","{'Transfiguration': 'Verwandlung'}",";'' Transfiguration?'' ,sagte Harry berrascht und geschmeichelt.","","","''Transfiguration?'' ,sagte Harry überrascht und geschmeichelt."
"31N9JPQXJYPURHH7A5S94989V74HN4","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","32SVAV9L3PGA0AEDCI343TJN0FV3AG","A2RX8V7WBG0QGP","Approved","Mon Aug 30 08:08:44 PDT 2021","Mon Aug 30 08:13:50 PDT 2021","Thu Sep 02 08:13:50 PDT 2021","Tue Aug 31 06:48:54 PDT 2021","","","306","94% (291/309)","94% (291/309)","93% (205/220)","40","https://i.imgur.com/Ou8Zbp9.png","https://i.imgur.com/GvEuy2p.png","https://i.imgur.com/0ajIGu0.png","{}","s","TRUE","","""Nein, nicht dieses außergewöhnliche Genialität"", sagte Dumbledore."
"34D9ZRXCZ01CX71YCVZ3MHVB5BMSAG","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3DBQWDE4YG5KY8V6Z5W24W17DIF5NM","A2RX8V7WBG0QGP","Approved","Mon Aug 30 07:35:24 PDT 2021","Mon Aug 30 07:51:11 PDT 2021","Thu Sep 02 07:51:11 PDT 2021","Tue Aug 31 06:48:54 PDT 2021","","","947","94% (291/309)","94% (291/309)","93% (205/220)","43","https://i.imgur.com/dYe6TYb.png","https://i.imgur.com/Qq4VATs.png","https://i.imgur.com/cTHgxg2.png","{'Patronus': 'Patronus'}","","TRUE","","„Professor Wuirrell ist nicht in der Lage, einen Patronus-Zauber alleine auszuführen“, sagte Dumbledore, während er langsam durch die Geräte ging."
"3VCK0Q0PPELJGHBBCXLOYH9S9Q2N08","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3R6BYFZZPHJHCZ2Z7NWKOAJI4PEFX8","A2AKNTBRMYZ95S","Approved","Mon Aug 30 03:51:28 PDT 2021","Mon Aug 30 03:51:53 PDT 2021","Thu Sep 02 03:51:53 PDT 2021","Tue Aug 31 06:45:38 PDT 2021","","","25","84% (46/55)","84% (46/55)","84% (46/55)","44","https://i.imgur.com/dZtAoeP.png","https://i.imgur.com/XJCP4xn.png","https://i.imgur.com/grdqkBd.png","{}",",,Was nie ein gutes Zeichen ist.","","TRUE",",,Was nie ein gutes Zeichen ist."
"3B0MCRZMC01M7JR89XD6H7FVHDFPPD","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3BV8HQ2ZZ689XT1VVK12AWV7A2IA66","A2RX8V7WBG0QGP","Approved","Sat Aug 28 19:20:57 PDT 2021","Sat Aug 28 19:25:40 PDT 2021","Tue Aug 31 19:25:40 PDT 2021","Sun Aug 29 03:37:37 PDT 2021","","","283","94% (291/309)","94% (291/309)","93% (205/220)","47","https://i.imgur.com/yZUQ0XT.png","https://i.imgur.com/B12VnvS.png","https://i.imgur.com/rG1nIZj.png","{'Dementor': 'Dementor'}","","TRUE","","„Aber jetzt besteht er darauf, einen Dementor bringen –“"
"3W0KKJIAS0G0Q0VBAO6NZ4Y6YT9K8N","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3OF2M9AATQVHXGUS9GB218RYKNYKZL","A2RX8V7WBG0QGP","Approved","Mon Aug 30 09:01:32 PDT 2021","Mon Aug 30 09:05:14 PDT 2021","Thu Sep 02 09:05:14 PDT 2021","Tue Aug 31 06:48:54 PDT 2021","","","222","94% (291/309)","94% (291/309)","93% (205/220)","49","https://i.imgur.com/9rezDtK.png","https://i.imgur.com/ZjGaC3a.png","https://i.imgur.com/DWddOsR.png","{'Dementor': 'Dementor'}","","TRUE","","Einen echten Dementor zu bekommen, passt sehr zu deinem Charakter."""
"3XDJY5RK61SDAVDLSZKCOFRZYYBU4N","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3NKQQ8O398CSXBU8BCQ7G3HTYPEDUQ","A2RX8V7WBG0QGP","Approved","Sat Aug 28 09:48:54 PDT 2021","Sat Aug 28 09:51:07 PDT 2021","Tue Aug 31 09:51:07 PDT 2021","Sun Aug 29 03:37:37 PDT 2021","","","133","94% (291/309)","94% (291/309)","93% (205/220)","50","https://i.imgur.com/Z0EREMG.png","https://i.imgur.com/tS6M6Y0.png","https://i.imgur.com/dVwpKEB.png","{}","","TRUE","","Jetzt warf der Schulleiter Harry einen komischen Blick zu."
"30ZKOOGW35DC3N24ZCKJQG82FB9A1E","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3UNH76FOC2CCIEKQY6MZ2EA03X2MYC","A2RX8V7WBG0QGP","Approved","Mon Aug 30 06:57:58 PDT 2021","Mon Aug 30 06:59:13 PDT 2021","Thu Sep 02 06:59:13 PDT 2021","Tue Aug 31 06:48:54 PDT 2021","","","75","94% (291/309)","94% (291/309)","93% (205/220)","51","https://i.imgur.com/EqIgJHP.png","https://i.imgur.com/VZwmmm1.png","https://i.imgur.com/gbV1kCI.png","{}","","TRUE","","""Ihn immitierend??"" sagte der alte Zauberer."
"3UY4PIS8R0SJN6WT8GPOCMS2EI8N1B","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3TVSS0C0EB7C64FAS25N3VKCMSFWTV","A2RX8V7WBG0QGP","Approved","Sat Aug 28 14:56:24 PDT 2021","Sat Aug 28 15:01:32 PDT 2021","Tue Aug 31 15:01:32 PDT 2021","Sun Aug 29 03:37:37 PDT 2021","","","308","94% (291/309)","94% (291/309)","93% (205/220)","53","https://i.imgur.com/8WAKxEG.png","https://i.imgur.com/89ooTaI.png","https://i.imgur.com/mZjgezk.png","{}","","TRUE","","Warum hat er das so gesagt?"
"3L55D8AUGJ4XM8A5VFNJAY90MZ3CYG","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3YOH7BII0JE0OWPI8JMZG2E2W6LVKD","A2RX8V7WBG0QGP","Approved","Sat Aug 28 14:34:28 PDT 2021","Sat Aug 28 14:36:49 PDT 2021","Tue Aug 31 14:36:49 PDT 2021","Sun Aug 29 03:37:37 PDT 2021","","","141","94% (291/309)","94% (291/309)","93% (205/220)","54","https://i.imgur.com/2zbt6Vp.png","https://i.imgur.com/b0LPrKJ.png","https://i.imgur.com/Oj5TcXU.png","{}","","TRUE","","Der Schulleiter nickte."
"3N2YPY1GJF5VFCZEMV6UTN59PUEEV2","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3E337GFOLJFIE5KQG1FT8TSW35TNGE","A2173NB4RXYT6M","Approved","Wed Aug 25 10:31:09 PDT 2021","Wed Aug 25 10:32:04 PDT 2021","Sat Aug 28 10:32:04 PDT 2021","Wed Aug 25 11:27:14 PDT 2021","","","55","100% (126/126)","100% (126/126)","100% (67/67)","55","https://i.imgur.com/ptgQbM6.png","https://i.imgur.com/8k9e3ln.png","https://i.imgur.com/4oYekMo.png","{}","""Sie haben also dasselbe Gefühl wie ich   - Es handelt ssich mum eine Ausrede!""","","","""Sie haben also dasselbe Gefühl wie ich - Es handelt sich um eine Ausrede!"""
"33Q5P9PUTYTXRYKAR1P2O5I2ST7CZ7","3HFGFN16M59ZSB48BSBWDLAGP6BTEB","Korrekturlesen deutscher Sätze","Bitte schreiben Sie einen idiomatischen deutschen Satz aus den vorgegebenen Sätzen.","proofreading, korrekturlesen, satz bilden, harry potter, harry, potter, sentence, german, deutsch, satzsynthese","$0.25","Wed Aug 25 03:10:57 PDT 2021","1","BatchId:4539948;OriginalHitTemplateId:928390828;","3600","259200","Wed Sep 01 03:10:57 PDT 2021","","","3L4PIM1GQ3N3FUXI3EIGOD4A9JJRYL","A2AKNTBRMYZ95S","Approved","Mon Aug 30 03:58:56 PDT 2021","Mon Aug 30 04:00:13 PDT 2021","Thu Sep 02 04:00:13 PDT 2021","Tue Aug 31 06:45:38 PDT 2021","","","77","84% (46/55)","84% (46/55)","84% (46/55)","58","https://i.imgur.com/WrFcM96.png","https://i.imgur.com/mv4UgGi.png","https://i.imgur.com/hl40D9s.png","{}","Warm dies so sein soll, weib ieniemands aber es ist so.''","","","Niemand weiß, wie es sein sollte, aber es ist so. ''"
