"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.num","Input.image_url","Input.suggestions","Input.gtrans","Input.dtrans","Answer.gtransalert","Answer.keylog","Answer.qualification","Answer.timealert","Answer.translation","Approve","Reject"
"36MUZ9VAFF99LVZSVA60N1Z2PG1EDG","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:44 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:17 PDT 2021","","","3NAPMVF0Z6M3WQKW1FDFASC5S6L27Y","A2687XLMYHVP7F","Approved","Mon Aug 16 07:23:53 PDT 2021","Mon Aug 16 07:26:26 PDT 2021","Thu Aug 19 07:26:26 PDT 2021","Mon Aug 16 07:37:49 PDT 2021","","","153","100% (28/28)","100% (28/28)","100% (28/28)","384","https://i.imgur.com/FfmXEeG.png","{}","das würde den ganzen punkt zunichte machen","das würde den sinn des ganzen zunichte machen","","Das wurde dem ganzen Zweck n ganzen zweckZweck zunichte machen!?""widersprechenm","Mein Pferd Jack rennt nach Hause.","","Das wurde dem ganzen Zweck widersprechen!?"""
"3D17ECOUPN2CJ23JQX5938UW9U913N","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:48 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:18 PDT 2021","","","3LYA37P8I0ULFIRC32VZFQKVSW0KBQ","A2687XLMYHVP7F","Approved","Mon Aug 16 07:41:06 PDT 2021","Mon Aug 16 07:42:01 PDT 2021","Thu Aug 19 07:42:01 PDT 2021","Tue Aug 17 01:19:50 PDT 2021","","","55","100% (28/28)","100% (28/28)","100% (28/28)","131","https://i.imgur.com/4W9eNoc.png","{'Dementor': 'Dementor'}","während also ihre ganze aufmerksamkeit auf den dementor gerichtet ist wird die eigentliche handlung woanders stattfinden","während sich also eure ganze aufmerksamkeit auf den dementor richtet findet die eigentliche handlung woanders statt","","Während deine ganze Aufmerksamkeit auf den Dementor gelenkt ist, geschieht  ist, läuft das wahre Geschehen anerderswwo  ab.""","","","Während deine ganze Aufmerksamkeit auf den Dementor gelenkt ist, läuft das wahre Geschehen anderswo ab."""
"3SMIWMMK7ACPJXW525QVJ7AQIK1WUO","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:48 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:19 PDT 2021","","","3EFVCAY5LDG720NNI5BDN9UH51D8JE","A2687XLMYHVP7F","Approved","Mon Aug 16 07:26:37 PDT 2021","Mon Aug 16 07:27:22 PDT 2021","Thu Aug 19 07:27:22 PDT 2021","Mon Aug 16 07:37:50 PDT 2021","","","45","100% (28/28)","100% (28/28)","100% (28/28)","133","https://i.imgur.com/hBcH5mz.png","{}","ja sagte der schulleiter","ja sagte der schulleiter","",",,Ja..."", sagte der Schulleiter.","Mein Pferd Jack rennt nach Hause.","",",,Ja..."", sagte der Schulleiter."
"3CKVGCS3QPCGWU3GKT2AXBJYWI1S02","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:50 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:23 PDT 2021","","","3URFVVM16FPV0CZ43UF47V0WLQKUZ3","A2687XLMYHVP7F","Approved","Mon Aug 16 07:43:11 PDT 2021","Mon Aug 16 07:43:39 PDT 2021","Thu Aug 19 07:43:39 PDT 2021","Tue Aug 17 01:19:50 PDT 2021","","","28","100% (28/28)","100% (28/28)","100% (28/28)","151","https://i.imgur.com/D7wQ60y.png","{}","und ihn habe ich am ende besiegt","und ihn habe ich am ende besiegt","","Und ihn, ihn besiegte ich am Ende.","Mein Pferd Jack rennt nach Hause.","TRUE","Und ihn, ihn besiegte ich am Ende."
"3EN4YVUOVLZVUHQ10BI3EOFMA69JX8","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:47 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:26 PDT 2021","","","39GHHAVOMPY6JZ0L62L06XEC3FL4J7","A2687XLMYHVP7F","Approved","Mon Aug 16 07:48:38 PDT 2021","Mon Aug 16 07:49:31 PDT 2021","Thu Aug 19 07:49:31 PDT 2021","Tue Aug 17 01:19:51 PDT 2021","","","53","100% (28/28)","100% (28/28)","100% (28/28)","426","https://i.imgur.com/Vnni1Uv.png","{}","es wurde in vollkommenem ernst und ohne anklage gesagt","es wurde in vollkommener ernsthaftigkeit und ohne vorwürfe gesagt","","Die se Worte vielen in vollkommener Ernsthaftigkeit und ohne jegliche Anschuldigung.en","","","Diese Worte vielen in vollkommener Ernsthaftigkeit und ohne Anschuldigungen."
"3W5PY7V3VYEKUMGB5745X2MVCC3JYE","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:47 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:27 PDT 2021","","","3H0W84IWBU959PGR3D6MHACUQL7ERD","A2687XLMYHVP7F","Approved","Mon Aug 16 07:39:33 PDT 2021","Mon Aug 16 07:39:57 PDT 2021","Thu Aug 19 07:39:57 PDT 2021","Tue Aug 17 01:19:51 PDT 2021","","","24","100% (28/28)","100% (28/28)","100% (28/28)","431","https://i.imgur.com/NwGWsDb.png","{}","ein verwirrter ausdruck huschte über das gesicht des alten zauberers","ein verwunderter blick ging über das gesicht des alten zauberers","","Ein Ausdruck der Verwirrung fiel über das Gesicht des alten Zauberers.","","TRUE","Ein Ausdruck der Verwirrung fiel über das Gesicht des alten Zauberers."
"3TZDZ3Y0K1DYY4SZ766JULXI9MJ194","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:51 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:29 PDT 2021","","","32N49TQG3QPUCJGWWS9AMOB6QCMVAS","A2687XLMYHVP7F","Approved","Mon Aug 16 07:43:43 PDT 2021","Mon Aug 16 07:45:35 PDT 2021","Thu Aug 19 07:45:35 PDT 2021","Tue Aug 17 01:19:51 PDT 2021","","","112","100% (28/28)","100% (28/28)","100% (28/28)","180","https://i.imgur.com/c7VRmxK.png","{}","direktor sagte harry feierlich ich würde mich lieber nicht über meine feinde definieren","schulleiter sagte harry feierlich ich möchte mich nicht durch meine feinde definieren","",""",,Schulleiter"",m sagte Harry Besonnfeierlich, süwürdevoll, ,,ich würde mich li,lieber ließe ich mich nicht von meinen Feinden definieren lassen.""durch meineasse","","",",,Schulleiter"", sagte Harry würdevoll, ,,lieber lasse ich mich nicht durch meine Feinde definieren."""
"3UAU495MJRZHEON3BJZL2DX4FI2UOA","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:51 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:31 PDT 2021","","","3YWRV122C26GGGYHU4FRUB3SMHE8UD","A2687XLMYHVP7F","Approved","Mon Aug 16 07:45:40 PDT 2021","Mon Aug 16 07:47:01 PDT 2021","Thu Aug 19 07:47:01 PDT 2021","Tue Aug 17 01:19:51 PDT 2021","","","81","100% (28/28)","100% (28/28)","100% (28/28)","186","https://i.imgur.com/iPR0cAu.png","{}","harrys verstand suchte hastig nach etwas anderem deeply wise zu sagen das die unbeabsichtigte wucht des schlags mildern würde -","harrys gedanken suchten hastig nach etwas anderem das er sagen konnte um die unbeabsichtigte wucht des schlages abzumildern","","Harry suchte in seinen Gefdanken hastig nach etwas wirklich Weisem, das er sagen könnte, um die ungewollete Kraft des Schlchlafsgs -anderem","Mein Pferd Jack rennt nach Hause.","","Harry suchte in seinen Gedanken hastig nach etwas anderem wirklich Weisem, das er sagen könnte, um die ungewollte Kraft des Schlags -"
"3JU8CV4BSUJ4MJF7UX0RS7A571APO9","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:52 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:32 PDT 2021","","","33OOO72IVRS3S695BB5MR1D9TUQCTU","A2687XLMYHVP7F","Approved","Mon Aug 16 07:33:51 PDT 2021","Mon Aug 16 07:34:41 PDT 2021","Thu Aug 19 07:34:41 PDT 2021","Mon Aug 16 07:37:50 PDT 2021","","","50","100% (28/28)","100% (28/28)","100% (28/28)","191","https://i.imgur.com/aOHM5p3.png","{}","für den moment wo sie das bemerken denke ich dass ich sehr von meinen feinden gemacht wurde","denn jetzt wo du es ansprichst denke ich dass ich sehr wohl von meinen feinden gemacht wurde","",",,Nun da du es erwähnst, glaube ich schon, dass ich von meinen Feinden gemacht wurde."" sehr wohl","","",",,Nun da du es erwähnst, glaube ich schon, dass ich sehr wohl von meinen Feinden gemacht wurde."""
"3VADEH0UIL4JKB701EH0CCK64QDPS6","3QOPOPHLGVRTDPWIW6EHZXBUQ3FBWI","Übersetzen Sie einen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.05","Mon Aug 16 06:35:53 PDT 2021","3","BatchId:4532029;OriginalHitTemplateId:928390828;","1800","259200","Mon Aug 16 08:42:42 PDT 2021","","","3Q8GYXHFEZ9174YFAFNOOL7VDR3C52","A2687XLMYHVP7F","Approved","Mon Aug 16 07:27:33 PDT 2021","Mon Aug 16 07:28:54 PDT 2021","Thu Aug 19 07:28:54 PDT 2021","Mon Aug 16 07:37:50 PDT 2021","","","81","100% (28/28)","100% (28/28)","100% (28/28)","229","https://i.imgur.com/4g5GjYg.png","{}","wusch zischen klingeln glorp knall blase -","rauschen zischen glockenspiel glorp pop bubble -","","Wuthschsch, zisch, fpfeif; gurgel , plopp, blubber -","","","Wutsch, zisch, pfeif; gurgel, plopp, blubber -"
