"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.num","Input.image_url","Input.suggestions","Input.gtrans","Input.dtrans","Answer.gtransalert","Answer.keylog","Answer.keylogalert","Answer.qualification","Answer.timealert","Answer.translation","Approve","Reject"
"30U1YOGZHJ3AVE4AW5Q5CI3HQ8ISD5","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:09 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:09 PDT 2021","","","34MAJL3QPEUVYLYW3HTDQQXN7ZI34B","AVEHD2Q2W1FCV","Approved","Fri Aug 20 07:28:11 PDT 2021","Fri Aug 20 07:28:52 PDT 2021","Mon Aug 23 07:28:52 PDT 2021","Fri Aug 20 08:25:41 PDT 2021","","","41","100% (103/103)","100% (103/103)","100% (93/93)","50","https://i.imgur.com/BgxgVdE.png","{}","jetzt warf der schulleiter harry einen seltsamen blick zu","jetzt warf der schulleiter harry einen seltsamen blick zu","","Jetz t gibt der Schulleiter hHarry einen komischen Blcikick,.","","","","Jetzt gibt der Schulleiter Harry einen komischen Blick."
"30Z7M1Q8V7RUENMPYXTY5QVATBEA8L","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:05 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","33C7UALJVV507J7JSG57J9YVBB781M","A1HRV9QY8WPV4E","Approved","Mon Aug 23 12:15:52 PDT 2021","Mon Aug 23 12:17:32 PDT 2021","Thu Aug 26 12:17:32 PDT 2021","Tue Aug 24 01:28:24 PDT 2021","","","100","100% (15/15)","100% (15/15)","100% (15/15)","283","https://i.imgur.com/w7zbhXy.png","{}","blasen signalton thud","hupen piepsen aufprall","","Tüt. Biep. Rums.","","","","Tüt. Biep. Rums."
"31GN6YMHMYZ94K41D0VV46S2XOOSWE","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:15 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3FE7TXL1LSUD28PBXEMLAJT0XKR2QM","A2687XLMYHVP7F","Approved","Sun Aug 22 14:41:31 PDT 2021","Sun Aug 22 14:41:49 PDT 2021","Wed Aug 25 14:41:49 PDT 2021","Mon Aug 23 01:00:56 PDT 2021","","","18","100% (271/271)","100% (271/271)","100% (243/243)","464","https://i.imgur.com/uqVb6fm.png","{}","es gibt licht in der welt und wir sind es","es gibt licht in der welt und das sind wir","","In der Welt guibibt es Licht und es ist6 auch in uns.!?","","","TRUE","In der Welt gibt es Licht und es ist auch in uns!?"
"31HLTCK4CU2TZQV5SQWITQQL24SVGN","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:20 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:20 PDT 2021","","","36WLNQG789HITIZ27GKWHV7Q8JDBEA","A2687XLMYHVP7F","Approved","Sat Aug 21 05:06:19 PDT 2021","Sat Aug 21 05:06:30 PDT 2021","Tue Aug 24 05:06:30 PDT 2021","Sat Aug 21 05:22:34 PDT 2021","","","11","100% (271/271)","100% (271/271)","100% (243/243)","250","https://i.imgur.com/AQcPJFt.png","{}","ich möchte noch einen tag leben","ich möchte noch einen tag leben","",",,Ich möchte noch einen weiteren Tag leben.","","","TRUE",",,Ich möchte noch einen weiteren Tag leben."
"31HLTCK4CU2TZQV5SQWITQQL24SVGN","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:20 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:20 PDT 2021","","","3EICBYG64E39E3D0ZHRIPVQ0VCKJCL","AGC1N8XA7OBQY","Approved","Sat Aug 21 08:13:21 PDT 2021","Sat Aug 21 08:14:02 PDT 2021","Tue Aug 24 08:14:02 PDT 2021","Sat Aug 21 10:46:06 PDT 2021","","","41","100% (72/72)","100% (72/72)","100% (60/60)","250","https://i.imgur.com/AQcPJFt.png","{}","ich möchte noch einen tag leben","ich möchte noch einen tag leben","","","TRUE","","TRUE","„Ich möchte gerne noch einen Tag überleben."
"31J7RYEC0UXTZ6T8W399ZUOD9H7L1U","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:15 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","31LM9EDVOVZS57ARO70W56KCUDNNJQ","A2687XLMYHVP7F","Approved","Fri Aug 20 05:09:59 PDT 2021","Fri Aug 20 05:10:11 PDT 2021","Mon Aug 23 05:10:11 PDT 2021","Fri Aug 20 06:18:54 PDT 2021","","","12","100% (271/271)","100% (271/271)","100% (243/243)","157","https://i.imgur.com/Xyez4oy.png","{}","warum hat er das getan","warum hat er das getan","TRUE","Warum hat er es getan?","","","TRUE","Warum hat er es getan?"
"31KPKEKW5JKHF8ME97GF7M9YSVNB0U","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:19 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","358UUM7WR9AK0A1HG5SGB0KD4MF7R8","A2687XLMYHVP7F","Approved","Sun Aug 22 14:39:38 PDT 2021","Sun Aug 22 14:39:48 PDT 2021","Wed Aug 25 14:39:48 PDT 2021","Mon Aug 23 01:00:56 PDT 2021","","","10","100% (271/271)","100% (271/271)","100% (243/243)","245","https://i.imgur.com/11Fyht3.png","{}","sie fürchten den tod","sie fürchten den tod","TRUE","Sie fürchten den Tod.","","","TRUE","Sie fürchten den Tod."
"31MBOZ6PBXYDM936C0YTGQ74DEYLCK","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:20 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3H0W84IWBU959PGR3D6MHACURDTERK","A214QUOIRYS868","Approved","Mon Aug 23 16:13:45 PDT 2021","Mon Aug 23 16:14:37 PDT 2021","Thu Aug 26 16:14:37 PDT 2021","Tue Aug 24 01:33:35 PDT 2021","","","52","100% (56/56)","100% (56/56)","100% (42/42)","255","https://i.imgur.com/movNJ7m.png","{}","du musst das eine oder andere machen","man muss das eine oder das andere tun","","Du musst eibns oder D....","TRUE","","","Du musst das eine oder das andere machen...."
"31MBOZ6PBXYDM936C0YTGQ74DEYLCK","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:20 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Thu Aug 26 14:26:04 PDT 2021","","","3ERET4BTVWG2RPCF5IH3OKP54L89KU","AKDDVRSRWJHKZ","Approved","Sun Aug 22 22:39:22 PDT 2021","Sun Aug 22 22:49:35 PDT 2021","Wed Aug 25 22:49:35 PDT 2021","Mon Aug 23 01:08:59 PDT 2021","","","613","89% (25/28)","89% (25/28)","89% (25/28)","255","https://i.imgur.com/movNJ7m.png","{}","du musst das eine oder andere machen","man muss das eine oder das andere tun","TRUE","","TRUE","","","Du musst das eine oder das andere machen."
"31ODACBEO3M4KN8F1RWPCHAG9N7SQA","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:14 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:14 PDT 2021","","","3K2755HG52A3ETXIGNV8U3GQN6OFDP","A2687XLMYHVP7F","Approved","Sat Aug 21 17:10:54 PDT 2021","Sat Aug 21 17:11:40 PDT 2021","Tue Aug 24 17:11:40 PDT 2021","Sun Aug 22 01:04:08 PDT 2021","","","46","100% (271/271)","100% (271/271)","100% (243/243)","135","https://i.imgur.com/Qe7pC0p.png","{}","der schulleiter starrte harry immer noch an ein seltsamer ausdruck in diesen alten augen","der schulleiter starrte harry immer noch an mit einem seltsamen blick in diesen alten augen","TRUE","Der Schulleiter starrte Harry immer noch an,,; ein seltsamer Ausdruck verweilte in diesen uralten Augen.","","","","Der Schulleiter starrte Harry immer noch an; ein seltsamer Ausdruck weilte in diesen uralten Augen."
"31ODACBEO3M4KN8F1RWPCHAG9N7SQA","33MMW7ZS0JY326Y2PE6B8KNF5UEVQ4","Übersetzen Sie einen kurzen englischen Satz ins Deutsche","Ihnen wird ein englischer Satz aus einer Harry Potter Fanfiction gegeben. Übersetzen Sie diesen ins Deutsche. Ihnen werden feste Übersetzungen vorgegebenen, falls vorhanden.","translation, übersetzen, übersetzung, translate, Harry Potter, Harry, Potter, english, german, Englisch, Deutsch","$0.10","Wed Aug 18 09:15:14 PDT 2021","2","BatchId:4534276;OriginalHitTemplateId:928390828;","1800","259200","Sun Aug 22 09:15:14 PDT 2021","","","3K9FOBBF2RQY0XYRRSC9LLX4Y24LN2","AVEHD2Q2W1FCV","Approved","Fri Aug 20 07:32:36 PDT 2021","Fri Aug 20 07:33:49 PDT 2021","Mon Aug 23 07:33:49 PDT 2021","Fri Aug 20 08:25:41 PDT 2021","","","73","100% (103/103)","100% (103/103)","100% (93/93)","135","https://i.imgur.com/Qe7pC0p.png","{}","der schulleiter starrte harry immer noch an ein seltsamer ausdruck in diesen alten augen","der schulleiter starrte harry immer noch an mit einem seltsamen blick in diesen alten augen","","Der sSSchulleiter starrte immernoch Harry an, ein omsiche komsichecheische Blickr in den alten UAgenaAugen.","","","","Der Schulleiter starrte immernoch Harry an, ein komischer Blick in den alten Augen."
